Wall time,Step,Value
1682079540.9357433,2021,1.277626395225525
1682080437.7441242,3032,0.8295149803161621
1682081152.6539772,4043,0.7063233852386475
1682081757.5873804,5054,0.6503859162330627
1682082654.1114643,6065,0.5845596194267273
1682083415.4374237,7076,0.5352891683578491
1682084074.2353911,8087,0.491849422454834
1682084672.8222723,9098,0.4555797874927521
1682085287.666824,10109,0.42441409826278687
1682085827.741357,11120,0.40052330493927
1682086401.8750722,12131,0.3802877962589264
1682086914.058006,13142,0.36558759212493896
1682087459.2940445,14153,0.353035569190979
1682087952.4506605,15164,0.34463363885879517
1682088490.034615,16175,0.3393433094024658
1682089031.4492965,17186,0.3359867036342621
1682089570.3948915,18197,0.3338660001754761
1682090056.950044,19208,0.33177196979522705
1682090592.7852056,20219,0.33057907223701477
1682091082.5003521,21230,0.32931286096572876
1682091569.788277,22241,0.3302522897720337
1682092058.2700567,23252,0.3286435306072235
1682092546.9200253,24263,0.3272412419319153
1682093034.2180052,25274,0.32896339893341064
1682093522.7851782,26285,0.32717594504356384
1682094069.0756385,27296,0.33017271757125854
1682094556.4884543,28307,0.3307805359363556
1682095044.8500724,29318,0.33066704869270325
1682095532.5011115,30329,0.3304589092731476
1682096018.2782958,31340,0.330657958984375
1682096506.4336965,32351,0.3304217755794525
1682096995.6522853,33362,0.33047789335250854
1682097490.2595062,34373,0.33031171560287476
1682097974.69099,35384,0.33029940724372864
1682098462.2088118,36395,0.3303823471069336
1682098949.334876,37406,0.33029237389564514
1682099436.854204,38417,0.3304601013660431
1682099924.2272298,39428,0.3301941752433777
1682100410.485981,40439,0.3302675783634186
1682100899.9636323,41450,0.3301440179347992
1682101401.839012,42461,0.3297846019268036
1682101887.4898593,43472,0.3283601999282837
1682102373.3863573,44483,0.32862305641174316
1682102866.0695539,45494,0.3282425105571747
1682103350.3058088,46505,0.3300332725048065
1682103833.4537523,47516,0.32992321252822876
1682104319.6075504,48527,0.329110711812973
1682104805.7603285,49538,0.3281981647014618
1682105290.8007298,50549,0.3258882462978363
1682105829.0308337,51560,0.3242736756801605
1682106365.441132,52571,0.32968854904174805
1682106856.82853,53582,0.3299561142921448
1682107343.8411355,54593,0.32962536811828613
1682107830.2190552,55604,0.32869869470596313
1682108319.6023936,56615,0.32777664065361023
1682108804.312083,57626,0.32480889558792114
1682109288.7773051,58637,0.32339194416999817
1682109774.9181364,59648,0.3241620659828186
1682110261.7646494,60659,0.3212530016899109
1682110747.7495427,61670,0.31717050075531006
1682111284.0881555,62681,0.31341230869293213
1682111828.742854,63692,0.3121419847011566
1682112320.8320293,64703,0.31422504782676697
1682112808.418081,65714,0.31126663088798523
1682113298.7265031,66725,0.3077562749385834
1682113837.3962126,67736,0.30781418085098267
1682114327.5467825,68747,0.3154670298099518
1682114827.5177436,69758,0.3116099536418915
1682115318.5407276,70769,0.31332170963287354
1682115806.9685955,71780,0.329834520816803
1682116297.5298731,72791,0.3289709985256195
1682116790.3765538,73802,0.32478567957878113
1682117280.5566561,74813,0.32249540090560913
1682117772.8965306,75824,0.32166633009910583
1682118265.4136424,76835,0.31897151470184326
1682118757.8285136,77846,0.31766608357429504
1682119250.9485238,78857,0.31837403774261475
1682119741.0033684,79868,0.3236122131347656
1682120229.4198623,80879,0.31656405329704285
1682120718.1952586,81890,0.3170522451400757
1682121207.84513,82901,0.3140808939933777
1682121696.4203575,83912,0.31023433804512024
1682122183.7564595,84923,0.30820685625076294
1682122675.1775396,85934,0.3108781576156616
1682123163.8170562,86945,0.30501788854599
1682123651.301333,87956,0.3026469945907593
