Wall time,Step,Value
1680900785.8218799,1649,1.3291651010513306
1680901689.9357252,2474,0.9927452802658081
1680902605.773554,3299,0.8993730545043945
1680903476.513035,4124,0.8423360586166382
1680904393.3790078,4949,0.785376250743866
1680905261.438262,5774,0.7495872974395752
1680906177.5936742,6599,0.7144787311553955
1680907045.0215778,7424,0.6817294359207153
1680907917.9347613,8249,0.6482110023498535
1680908786.0692399,9074,0.620925784111023
1680909657.6169314,9899,0.6005043983459473
1680910529.820092,10724,0.5755580067634583
1680911400.1189053,11549,0.5551385879516602
1680912269.7230425,12374,0.5413282513618469
1680913139.9111269,13199,0.536336362361908
1680914008.135614,14024,0.5285145044326782
1680914878.9884846,14849,0.5106959939002991
1680915749.2518165,15674,0.503146767616272
1680916620.1022964,16499,0.49601098895072937
1680917490.7890182,17324,0.48889094591140747
1680918440.919537,18149,0.48437198996543884
1680919307.3860886,18974,0.48405593633651733
1680920226.0026383,19799,0.4810335338115692
1680921095.6421123,20624,0.4796851873397827
1680921960.9587152,21449,0.4772268831729889
1680922825.2496035,22274,0.4754296541213989
1680923694.7542818,23099,0.4775499999523163
1680924567.4607515,23924,0.4752688407897949
1680925439.0135262,24749,0.4721519649028778
1680926301.2281928,25574,0.47024214267730713
1680927165.296837,26399,0.4706043004989624
1680928030.055467,27224,0.495712012052536
1680928893.7141035,28049,0.5008192658424377
1680929756.2322397,28874,0.49086669087409973
1680930620.212213,29699,0.4815075397491455
1680931485.4693863,30524,0.47715651988983154
1680932360.8021557,31349,0.4735270142555237
1680933229.3700254,32174,0.47243061661720276
1680934092.9994414,32999,0.4682472348213196
1680934956.9854198,33824,0.4673696756362915
1680935820.5205164,34649,0.4687696397304535
1680936689.156064,35474,0.4640676975250244
1680937562.458183,36299,0.47030049562454224
1680938429.4148586,37124,0.47584500908851624
1680939291.0494833,37949,0.46532535552978516
1680940154.8052309,38774,0.4641287326812744
1680941019.0161366,39599,0.46268919110298157
1680941887.0337965,40424,0.4659888744354248
1680942757.4360862,41249,0.47132688760757446
1680943628.6670969,42074,0.46876874566078186
1680944490.9907734,42899,0.46292242407798767
1680945414.2249641,43724,0.4563806354999542
1680946294.06924,44549,0.4585880637168884
1680947165.2566707,45374,0.4590098261833191
1680948036.3967803,46199,0.4551364481449127
1680948902.2715032,47024,0.45859575271606445
1680949774.2966897,47849,0.4661978483200073
1680950639.3648832,48674,0.4649020731449127
1680951502.7841966,49499,0.4590603709220886
1680952415.8725984,50324,0.46173611283302307
1680953280.01063,51149,0.4529155492782593
1680954148.3346765,51974,0.448350191116333
1680955021.3754988,52799,0.4544122815132141
1680955888.3871157,53624,0.4492107033729553
1680956755.869712,54449,0.44665759801864624
1680957626.2940028,55274,0.4457888603210449
1680958491.4155285,56099,0.5110611915588379
1680959354.29958,56924,0.5065598487854004
1680960218.6209886,57749,0.5029429197311401
1680961087.0767355,58574,0.5010398626327515
1680961952.9342237,59399,0.49921825528144836
1680962818.8060424,60224,0.49850335717201233
1680963685.5953844,61049,0.49758362770080566
1680964555.1612148,61874,0.4975959360599518
1680965425.302957,62699,0.49873289465904236
1680966285.7080297,63524,0.4979594647884369
1680967149.0031252,64349,0.49779585003852844
1680968016.00409,65174,0.49640321731567383
1680968885.0240161,65999,0.4969712793827057
1680969753.3298202,66824,0.4960145354270935
1680970620.373243,67649,0.49744096398353577
1680971489.6770816,68474,0.49625107645988464
1680972359.2460043,69299,0.49596408009529114
1680973222.1878552,70124,0.4954383671283722
1680974085.442248,70949,0.49534574151039124
1680974949.7630339,71774,0.49570658802986145
1680975821.4012713,72599,0.49497196078300476
1680976689.6186168,73424,0.4944036602973938
1680977561.9700778,74249,0.49480921030044556
1680978427.3153515,75074,0.4940149188041687
1680979294.7015436,75899,0.49393126368522644
1680980165.2240906,76724,0.493717759847641
1680981027.3982592,77549,0.4930374026298523
1680981889.2285383,78374,0.49359557032585144
1680982755.60809,79199,0.49367260932922363
1680983628.454448,80024,0.49352675676345825
1680984495.775051,80849,0.4929937422275543
1680985363.385757,81674,0.49280980229377747
