Wall time,Step,Value
1680900785.8217795,1649,0.06637366861104965
1680901689.9356425,2474,0.04333096742630005
1680902605.773475,3299,0.03695467486977577
1680903476.5129423,4124,0.0330679789185524
1680904393.3788817,4949,0.029117602854967117
1680905261.4381793,5774,0.026622409000992775
1680906177.5935743,6599,0.024328097701072693
1680907045.0214806,7424,0.02216840535402298
1680907917.9346654,8249,0.020029591396450996
1680908786.069159,9074,0.01814410649240017
1680909657.6168559,9899,0.016700299456715584
1680910529.8200061,10724,0.015217367559671402
1680911400.1188073,11549,0.013990720734000206
1680912269.722961,12374,0.01294079888612032
1680913139.9110377,13199,0.012130523100495338
1680914008.135529,14024,0.011383026838302612
1680914878.98839,14849,0.01074149925261736
1680915749.2517312,15674,0.010301738046109676
1680916620.1022146,16499,0.009954109787940979
1680917490.7889102,17324,0.00967012345790863
1680918440.919452,18149,0.009505148977041245
1680919307.3859892,18974,0.00938576553016901
1680920226.0025554,19799,0.009299798868596554
1680921095.6420245,20624,0.00926235318183899
1680921960.9586189,21449,0.009300821460783482
1680922825.249525,22274,0.009257257916033268
1680923694.7541819,23099,0.009190531447529793
1680924567.4606748,23924,0.00919809564948082
1680925439.0134292,24749,0.009169052354991436
1680926301.2280972,25574,0.00918925553560257
1680927165.2967527,26399,0.009162938222289085
1680928030.055381,27224,0.009153781458735466
1680928893.7140105,28049,0.009114251472055912
1680929756.2321427,28874,0.009166326373815536
1680930620.212128,29699,0.00914419163018465
1680931485.469288,30524,0.009138565510511398
1680932360.8020725,31349,0.009127214550971985
1680933229.369941,32174,0.009119604714214802
1680934092.9993598,32999,0.009112483821809292
1680934956.9853337,33824,0.009103573858737946
1680935820.5204177,34649,0.009081677533686161
1680936689.1559663,35474,0.009086635895073414
1680937562.4580834,36299,0.009105047211050987
1680938429.4147632,37124,0.00908675603568554
1680939291.0494041,37949,0.009086556732654572
1680940154.8051481,38774,0.00907506700605154
1680941019.0160377,39599,0.009070507250726223
1680941887.0337276,40424,0.009060874581336975
1680942757.4360042,41249,0.009074384346604347
1680943628.6670136,42074,0.00905732810497284
1680944490.990686,42899,0.009076367132365704
1680945414.2248824,43724,0.009063164703547955
1680946294.0691535,44549,0.009056543931365013
1680947165.2565908,45374,0.009075304493308067
1680948036.3966866,46199,0.009064373560249805
1680948902.2714217,47024,0.009044252336025238
1680949774.296605,47849,0.009058108553290367
1680950639.3647857,48674,0.009035663679242134
1680951502.7841177,49499,0.009065129794180393
1680952415.8725212,50324,0.009052622132003307
1680953280.010514,51149,0.009049884043633938
1680954148.3345966,51974,0.009045056998729706
1680955021.375419,52799,0.009049857966601849
1680955888.387032,53624,0.009019250050187111
1680956755.8696077,54449,0.009036402218043804
1680957626.293904,55274,0.009038046933710575
1680958491.415444,56099,0.009124437347054482
1680959354.2994983,56924,0.009098521433770657
1680960218.6208904,57749,0.009118054062128067
1680961087.0766509,58574,0.009061481803655624
1680961952.9340067,59399,0.009072567336261272
1680962818.8059576,60224,0.009049713611602783
1680963685.595303,61049,0.009047257713973522
1680964555.1611261,61874,0.009034132584929466
1680965425.3028333,62699,0.009036444127559662
1680966285.707905,63524,0.009024248458445072
1680967149.0030403,64349,0.009033214300870895
1680968016.0039814,65174,0.00902161281555891
1680968885.023891,65999,0.009039527736604214
1680969753.3297234,66824,0.009010310284793377
1680970620.3731642,67649,0.009041975252330303
1680971489.6769843,68474,0.009013254195451736
1680972359.2459242,69299,0.009015136398375034
1680973222.1877663,70124,0.00900565180927515
1680974085.44217,70949,0.009019161574542522
1680974949.7629492,71774,0.009023124352097511
1680975821.4011908,72599,0.008996407501399517
1680976689.6185288,73424,0.00900960061699152
1680977561.969996,74249,0.009014318697154522
1680978427.315267,75074,0.008998390287160873
1680979294.701463,75899,0.008995210751891136
1680980165.2239635,76724,0.008991126902401447
1680981027.398156,77549,0.009000102989375591
1680981889.2284393,78374,0.009029841050505638
1680982755.6079907,79199,0.009005342610180378
1680983628.454368,80024,0.008991633541882038
1680984495.7749662,80849,0.008996326476335526
1680985363.3856583,81674,0.009000264108181
1680986232.6441443,82499,0.009001174941658974
1680987096.9011328,83324,0.00900448951870203
1680987959.84123,84149,0.00899230781942606
1680988823.2226548,84974,0.008988864719867706
1680989690.915932,85799,0.009011633694171906
1680990555.5131927,86624,0.00900623481720686
1680991423.7372398,87449,0.008992393501102924
1680992295.3273962,88274,0.008987173438072205
1680993162.1915245,89099,0.008999691344797611
1680994030.19961,89924,0.008980504237115383
1680994899.4146821,90749,0.00898966658860445
1680995763.8047585,91574,0.008990257978439331
1680996628.464097,92399,0.008978642523288727
1680997493.427474,93224,0.00898207537829876
1680998362.0715609,94049,0.008987733162939548
1680999229.1313293,94874,0.008994492702186108
1681000095.216213,95699,0.008987415581941605
1681000966.5769236,96524,0.008989804424345493
1681001833.342562,97349,0.00897381640970707
1681002696.7171335,98174,0.008992481976747513
1681003558.5295515,98999,0.0090011702850461
1681004423.9313664,99824,0.009001222439110279
1681005288.3031936,100649,0.008976871147751808
1681006158.2252333,101474,0.008995539508759975
1681007023.9442172,102299,0.00900646299123764
1681007893.9499846,103124,0.009005383588373661
1681008764.168097,103949,0.008990849368274212
1681009625.0258398,104774,0.008971313945949078
1681010486.026622,105599,0.008981788530945778
1681011351.84027,106424,0.008987870998680592
1681012217.664078,107249,0.009005562402307987
1681013086.6082282,108074,0.008980736136436462
1681013948.3364465,108899,0.008987052366137505
1681014810.5845675,109724,0.008987542241811752
1681015669.9730113,110549,0.008996030315756798
1681016536.6541853,111374,0.008987539447844028
1681017397.797931,112199,0.00899049174040556
1681018258.5217052,113024,0.008968581445515156
1681019119.9693897,113849,0.008977276273071766
1681019988.428937,114674,0.008977820165455341
1681020849.7250476,115499,0.009001157246530056
1681021717.130594,116324,0.009009855799376965
1681022578.340131,117149,0.009002731181681156
1681023448.9687328,117974,0.008994191884994507
1681024311.7907119,118799,0.009004505351185799
1681025178.0775745,119624,0.009015367366373539
1681026049.494066,120449,0.009010831825435162
1681026914.5469792,121274,0.008987936191260815
1681027776.690106,122099,0.008980060927569866
1681028642.107046,122924,0.008993697352707386
1681029509.1489146,123749,0.008999699726700783
1681030376.307365,124574,0.008989750407636166
1681031241.5191424,125399,0.009028403088450432
1681032102.137714,126224,0.009007489308714867
1681032963.001037,127049,0.009009180590510368
1681033825.1358008,127874,0.009022250771522522
1681034685.897891,128699,0.00898722093552351
1681035542.1378205,129524,0.008981948718428612
1681036406.4677875,130349,0.008997779339551926
1681037270.8897252,131174,0.008983732201159
1681038135.74204,131999,0.008991856127977371
1681038999.385148,132824,0.00897656287997961
1681039866.1192737,133649,0.008991101756691933
1681040729.707353,134474,0.008972038514912128
1681041596.4528737,135299,0.008980846963822842
1681042455.0612197,136124,0.008993641473352909
1681043317.1941783,136949,0.00897881481796503
1681044184.3038335,137774,0.008975911885499954
1681045050.3284779,138599,0.008979479782283306
1681045907.735072,139424,0.008974903263151646
1681046765.175498,140249,0.009019054472446442
1681047624.5210183,141074,0.008990476839244366
1681048483.7459934,141899,0.008978982456028461
1681049350.2249274,142724,0.008985349908471107
1681050217.3634584,143549,0.008979934267699718
1681051084.7186937,144374,0.008971869014203548
1681051945.1672535,145199,0.008972414769232273
1681052804.9997249,146024,0.008984810672700405
1681053663.712978,146849,0.00901550892740488
1681054521.6884937,147674,0.009001089259982109
1681055381.2742012,148499,0.009011385962367058
1681056241.5275736,149324,0.008983965963125229
1681057108.3393135,150149,0.008976208046078682
1681057970.9615183,150974,0.008993991650640965
1681058836.0471983,151799,0.008970079943537712
1681059700.129493,152624,0.008955043740570545
1681060558.5125086,153449,0.008959723636507988
1681061417.613698,154274,0.008951072581112385
1681062276.7995746,155099,0.008954241871833801
1681063137.0108376,155924,0.008947963826358318
1681063995.9777255,156749,0.00892736203968525
1681064853.6434567,157574,0.008908512070775032
1681065718.2198606,158399,0.00889568030834198
1681066585.9135716,159224,0.008921249769628048
1681067452.5165462,160049,0.008903933688998222
1681068317.6009912,160874,0.008908289484679699
