Wall time,Step,Value
1684160669.0374372,2021,0.2514702379703522
1684161729.5385945,3032,0.18017172813415527
1684162223.4085712,4043,0.162599116563797
1684162617.509241,5054,0.1532164365053177
1684163201.3395956,6065,0.1459997594356537
1684163717.0665615,7076,0.1420486569404602
1684164113.4054751,8087,0.13204307854175568
1684164566.630762,9098,0.13043856620788574
1684165020.721641,10109,0.12474972009658813
1684165417.360684,11120,0.12735271453857422
1684165873.626477,12131,0.1240367591381073
1684166326.5522137,13142,0.11677613854408264
1684166722.0892985,14153,0.11359155178070068
1684167116.2404873,15164,0.10747295618057251
1684167510.9083235,16175,0.10254476219415665
1684167905.0061944,17186,0.09968899935483932
1684168356.2964475,18197,0.09651975333690643
1684168751.7195387,19208,0.0939675122499466
1684169147.6761427,20219,0.0917547196149826
1684169543.4036362,21230,0.0924326702952385
1684169995.086825,22241,0.08881649374961853
1684170388.326539,23252,0.08620484173297882
1684170787.2878242,24263,0.08130137622356415
1684171186.1899836,25274,0.08085429668426514
1684171583.59104,26285,0.08019663393497467
1684171981.1786063,27296,0.07943111658096313
1684172378.7576332,28307,0.07835778594017029
1684172777.5454159,29318,0.07769721001386642
1684173172.9236813,30329,0.07416722923517227
1684173568.3724244,31340,0.07399510592222214
1684173964.379049,32351,0.07115577906370163
1684174359.5609262,33362,0.07072659581899643
1684174754.7028902,34373,0.07257205247879028
1684175148.6229424,35384,0.07038083672523499
1684175543.2389052,36395,0.07307030260562897
1684175996.4703467,37406,0.0716518685221672
1684176392.1175857,38417,0.06770219653844833
1684176789.85572,39428,0.06745254248380661
1684177242.3631616,40439,0.06638093292713165
1684177637.873232,41450,0.06648983061313629
1684178031.5225224,42461,0.06340304017066956
1684178425.6251652,43472,0.06142506003379822
1684178817.4117372,44483,0.061504725366830826
1684179211.4026937,45494,0.061971887946128845
1684179606.8115,46505,0.06116804853081703
1684180002.3982832,47516,0.05958804115653038
1684180396.905749,48527,0.05819671228528023
1684180792.6772306,49538,0.05804640054702759
1684181190.745854,50549,0.05691511183977127
1684181587.4095669,51560,0.05833393335342407
1684181985.7114813,52571,0.05652543529868126
1684182381.817289,53582,0.056841153651475906
1684182778.6242025,54593,0.054873425513505936
1684183173.924747,55604,0.05401025712490082
1684183569.4059532,56615,0.05351958051323891
1684183964.954195,57626,0.05297510325908661
1684184359.8945856,58637,0.052431799471378326
1684184754.4922318,59648,0.05131664499640465
1684185150.0525997,60659,0.05234743654727936
1684185544.602617,61670,0.05230531841516495
1684185938.549995,62681,0.050126880407333374
1684186334.1271975,63692,0.049703650176525116
1684186729.7032964,64703,0.049770552664995193
1684187126.1077993,65714,0.049107760190963745
1684187524.9511256,66725,0.049057457596063614
1684187923.6133614,67736,0.04895249381661415
1684188319.2963972,68747,0.0473291352391243
1684188713.3823395,69758,0.046970199793577194
1684189109.294871,70769,0.04659309983253479
1684189504.3927374,71780,0.04634924232959747
1684189901.1527388,72791,0.04529862105846405
1684190297.8510828,73802,0.045784760266542435
1684190692.7876184,74813,0.04637409746646881
1684191091.1351163,75824,0.0449829176068306
